Record,Date/Time,10,Freq,Rcvr,Alpha,dTdG,K1,K2,K3,K4,Tnd
     1,01/31/2021 00:04:15,11, 22.000,0, 0.990540,  -650096.31,  0.11838377E+02, -0.11051387E+00,  0.45735975E-03, -0.74842385E-06, 170.26
     2,01/31/2021 00:04:15,11, 22.234,0, 0.990860,  -745374.44,  0.10179851E+03, -0.11226556E+01,  0.41349717E-02, -0.50834190E-05, 174.79
     3,01/31/2021 00:04:15,11, 22.500,0, 0.990600,  -833895.03,  0.96340562E+02, -0.10614590E+01,  0.37873326E-02, -0.43885409E-05, 190.61
     4,01/31/2021 00:04:15,11, 23.000,0, 0.991330,  -621762.79, -0.10738568E+03,  0.13356199E+01, -0.52665149E-02,  0.66821030E-05, 164.26
     5,01/31/2021 00:04:15,11, 23.034,0, 0.989980,  -563355.85, -0.94819243E+02,  0.11817776E+01, -0.46872285E-02,  0.59985918E-05, 163.44
     6,01/31/2021 00:04:15,11, 23.500,0, 0.992160,  -678088.89, -0.10039781E+03,  0.10750012E+01, -0.37321602E-02,  0.42036221E-05, 172.82
     7,01/31/2021 00:04:15,11, 23.834,0, 0.994300,  -740432.14, -0.12899751E+02,  0.45093552E-01,  0.19557269E-03, -0.68166150E-06, 174.37
     8,01/31/2021 00:04:15,11, 24.000,0, 0.991770,  -643675.95,  0.28632137E+02, -0.28328895E+00,  0.98252349E-03, -0.11935121E-05, 170.80
     9,01/31/2021 00:04:15,11, 24.500,0, 0.987040,  -597290.77, -0.19274877E+02,  0.25956774E+00, -0.10565601E-02,  0.13472031E-05, 167.65
    10,01/31/2021 00:04:15,11, 25.000,0, 0.987670,  -646601.02,  0.65126169E+02, -0.66407772E+00,  0.24182167E-02, -0.31127006E-05, 163.51
    11,01/31/2021 00:04:15,11, 25.500,0, 0.992660,  -603721.35, -0.15878365E+03,  0.16518840E+01, -0.57127049E-02,  0.65675415E-05, 156.77
    12,01/31/2021 00:04:15,11, 26.000,0, 0.995400,  -544488.58,  0.31054154E+02, -0.32830762E+00,  0.11441748E-02, -0.13149389E-05, 158.88
    13,01/31/2021 00:04:15,11, 26.234,0, 0.993920,  -497841.72, -0.98528266E+01,  0.10994922E+00, -0.34811138E-03,  0.29700766E-06, 154.07
    14,01/31/2021 00:04:15,11, 26.500,0, 0.994500,  -513657.51, -0.71112067E+01,  0.44336401E-01,  0.15894860E-04, -0.29042221E-06, 153.37
    15,01/31/2021 00:04:15,11, 27.000,0, 0.992510,  -449871.22,  0.28964801E+02, -0.32805850E+00,  0.12467493E-02, -0.15859384E-05, 149.64
    16,01/31/2021 00:04:15,11, 27.500,0, 0.994560,  -470551.51, -0.11014883E+03,  0.11743700E+01, -0.42078607E-02,  0.50622253E-05, 148.47
    17,01/31/2021 00:04:15,11, 28.000,0, 0.997520,  -459574.77, -0.25084516E+03,  0.26803324E+01, -0.93982259E-02,  0.10822074E-04, 155.69
    18,01/31/2021 00:04:15,11, 28.500,0, 0.992570,  -466735.86,  0.24351818E+03, -0.25341728E+01,  0.87995065E-02, -0.10195029E-04, 157.58
    19,01/31/2021 00:04:15,11, 29.000,0, 0.987610,  -434749.97, -0.10700639E+03,  0.11862719E+01, -0.43055094E-02,  0.51285777E-05, 154.67
    20,01/31/2021 00:04:15,11, 29.500,0, 0.978680,  -440692.27, -0.19633450E+03,  0.19963669E+01, -0.67576461E-02,  0.76143399E-05, 164.92
    21,01/31/2021 00:04:15,11, 30.000,0, 0.978030,  -465961.49, -0.61950534E+02,  0.65651415E+00, -0.22254514E-02,  0.24077204E-05, 155.20
Record,Date/Time,30,TkBB(K),Tnd(K) Ch  22.000,R Ch  22.000,Tnd(K) Ch  22.234,R Ch  22.234,Tnd(K) Ch  22.500,R Ch  22.500,Tnd(K) Ch  23.000,R Ch  23.000,Tnd(K) Ch  23.034,R Ch  23.034,Tnd(K) Ch  23.500,R Ch  23.500,Tnd(K) Ch  23.834,R Ch  23.834,Tnd(K) Ch  24.000,R Ch  24.000,Tnd(K) Ch  24.500,R Ch  24.500,Tnd(K) Ch  25.000,R Ch  25.000,Tnd(K) Ch  25.500,R Ch  25.500,Tnd(K) Ch  26.000,R Ch  26.000,Tnd(K) Ch  26.234,R Ch  26.234,Tnd(K) Ch  26.500,R Ch  26.500,Tnd(K) Ch  27.000,R Ch  27.000,Tnd(K) Ch  27.500,R Ch  27.500,Tnd(K) Ch  28.000,R Ch  28.000,Tnd(K) Ch  28.500,R Ch  28.500,Tnd(K) Ch  29.000,R Ch  29.000,Tnd(K) Ch  29.500,R Ch  29.500,Tnd(K) Ch  30.000,R Ch  30.000,DataQuality
   337,01/31/2021 09:15:56,31,285.001, 169.563, 0.987635, 174.143, 0.993105, 189.658, 0.981830, 164.163, 0.872807, 162.999, 0.891271, 172.288, 0.990871, 173.375, 0.997685, 170.219, 0.998930, 166.988, 0.989506, 163.253, 0.997111, 155.943, 0.995479, 157.729, 0.994000, 153.118, 0.996550, 152.725, 0.991449, 148.897, 0.996028, 147.950, 0.999261, 155.068, 0.988621, 156.860, 0.994441, 154.287, 0.990310, 164.965, 0.994362, 155.324, 0.999578,1
   338,01/31/2021 09:17:40,31,285.032, 169.716, 0.992106, 173.806, 0.992773, 190.316, 0.984546, 164.511, 0.884263, 163.224, 0.888813, 172.119, 0.993853, 174.199, 0.999786, 170.686, 0.998570, 166.993, 0.993131, 162.764, 0.999800, 156.111, 0.998809, 158.115, 0.996159, 153.443, 0.999058, 152.651, 0.994465, 149.136, 0.998694, 147.770, 0.999183, 155.280, 0.993300, 157.112, 0.999071, 154.204, 0.994789, 165.044, 0.998959, 155.375, 0.999190,1
   339,01/31/2021 09:19:25,31,285.078, 169.616, 0.987425, 174.093, 0.992645, 189.930, 0.990206, 164.082, 0.878623, 163.349, 0.882781, 172.518, 0.992187, 173.791, 0.997495, 170.272, 0.999577, 166.904, 0.993873, 162.687, 0.994729, 155.815, 0.996921, 158.122, 0.989848, 153.264, 0.997229, 152.859, 0.988259, 149.061, 0.995486, 147.678, 0.996633, 155.211, 0.980144, 156.955, 0.993457, 154.137, 0.990295, 164.769, 0.993896, 154.840, 0.998307,1
   340,01/31/2021 09:21:09,31,285.135, 169.936, 0.986567, 174.030, 0.984605, 189.799, 0.981890, 164.138, 0.852408, 163.451, 0.868080, 171.941, 0.991771, 174.070, 0.992142, 170.246, 0.999001, 166.842, 0.991875, 162.936, 0.997000, 155.615, 0.995514, 158.218, 0.994801, 153.247, 0.997903, 152.522, 0.988362, 148.702, 0.987307, 147.708, 0.994125, 155.259, 0.971212, 156.804, 0.989804, 154.373, 0.982773, 164.552, 0.993662, 154.938, 0.998469,1
   341,01/31/2021 09:22:53,31,285.181, 169.640, 0.985316, 174.193, 0.988849, 189.879, 0.986087, 164.132, 0.873860, 163.231, 0.882969, 172.089, 0.989987, 173.995, 0.998925, 170.133, 0.999326, 167.107, 0.989469, 162.845, 0.997765, 155.818, 0.997183, 157.821, 0.996235, 153.343, 0.996796, 152.371, 0.990111, 148.809, 0.996247, 147.909, 0.999393, 155.076, 0.986800, 156.896, 0.993753, 153.991, 0.991439, 164.704, 0.995458, 154.957, 0.999388,1
   342,01/31/2021 09:24:37,31,285.222, 169.536, 0.989880, 174.096, 0.990257, 190.769, 0.968914, 164.604, 0.854479, 163.376, 0.864271, 172.206, 0.993454, 173.670, 0.999190, 170.562, 0.999466, 167.047, 0.992089, 163.027, 0.999222, 155.922, 0.997853, 157.718, 0.997480, 152.918, 0.998384, 152.809, 0.997346, 149.016, 0.998596, 147.776, 0.998213, 154.933, 0.989932, 156.726, 0.996980, 154.193, 0.995864, 164.494, 0.997387, 154.941, 0.999827,1
   343,01/31/2021 09:26:21,31,285.224, 169.543, 0.984759, 173.986, 0.990597, 190.381, 0.972774, 164.183, 0.873057, 163.247, 0.865968, 172.450, 0.990683, 173.636, 0.994906, 170.139, 0.999281, 167.002, 0.991492, 162.909, 0.996046, 155.799, 0.997131, 157.993, 0.994244, 153.348, 0.998533, 152.769, 0.989521, 148.790, 0.993958, 147.449, 0.996824, 154.753, 0.983432, 156.440, 0.994243, 153.799, 0.990201, 164.289, 0.998174, 154.986, 0.999810,1
   344,01/31/2021 09:28:05,31,285.260, 169.765, 0.990093, 174.304, 0.989702, 190.033, 0.979773, 164.458, 0.859401, 163.484, 0.881546, 172.257, 0.988606, 173.709, 0.998357, 170.289, 0.998288, 167.028, 0.988564, 163.001, 0.997211, 155.894, 0.996552, 157.852, 0.994721, 153.276, 0.998062, 152.756, 0.989483, 148.896, 0.995080, 147.598, 0.998940, 155.080, 0.989658, 156.686, 0.995175, 154.154, 0.991237, 164.402, 0.994592, 155.179, 0.999509,1
   345,01/31/2021 09:29:48,31,285.297, 169.629, 0.982866, 174.299, 0.983606, 189.967, 0.978157, 163.892, 0.861581, 163.047, 0.880771, 172.200, 0.991846, 173.812, 0.997789, 170.299, 0.999760, 166.593, 0.989800, 162.424, 0.999193, 155.933, 0.996909, 157.685, 0.994720, 153.018, 0.999205, 152.633, 0.988737, 148.702, 0.992841, 147.579, 0.998381, 154.980, 0.987141, 156.681, 0.995891, 153.766, 0.990405, 164.269, 0.996211, 154.769, 0.999811,1
   346,01/31/2021 09:31:32,31,285.327, 170.158, 0.985676, 174.354, 0.987563, 190.355, 0.984496, 164.172, 0.861495, 163.607, 0.875790, 172.391, 0.990796, 174.218, 0.997240, 170.542, 0.999888, 167.251, 0.989791, 162.771, 0.997056, 155.742, 0.996818, 158.054, 0.996661, 153.494, 0.998211, 152.892, 0.994494, 149.024, 0.996179, 147.572, 0.997955, 155.063, 0.986410, 156.726, 0.994684, 153.926, 0.986683, 164.748, 0.993949, 155.151, 0.999740,1
   347,01/31/2021 09:33:16,31,285.338, 169.400, 0.987744, 174.203, 0.989404, 189.765, 0.987908, 164.064, 0.864581, 162.933, 0.884741, 171.758, 0.992769, 173.430, 0.999195, 169.903, 0.999566, 166.618, 0.992293, 162.730, 0.997265, 155.765, 0.995863, 158.045, 0.995309, 153.540, 0.998137, 152.768, 0.992040, 149.013, 0.993524, 147.396, 0.998201, 155.088, 0.984174, 156.669, 0.996633, 154.027, 0.987712, 164.707, 0.995889, 154.948, 0.999685,1
   348,01/31/2021 09:35:00,31,285.397, 169.623, 0.987799, 174.003, 0.994970, 190.061, 0.987022, 164.169, 0.872342, 163.222, 0.876250, 172.187, 0.992693, 173.747, 0.999483, 170.268, 0.999361, 167.438, 0.993495, 162.978, 0.997896, 156.150, 0.996654, 158.090, 0.997081, 153.697, 0.998321, 153.008, 0.992729, 149.250, 0.996058, 147.881, 0.996654, 154.958, 0.989686, 156.615, 0.996369, 153.996, 0.992852, 164.759, 0.998745, 155.069, 0.999505,1
   349,01/31/2021 09:36:45,31,285.474, 169.389, 0.988955, 174.099, 0.991803, 190.238, 0.982232, 164.312, 0.874326, 163.595, 0.869455, 172.186, 0.992644, 173.798, 0.997654, 170.167, 0.998134, 166.811, 0.992326, 162.766, 0.997280, 155.867, 0.998976, 157.975, 0.994917, 153.193, 0.998925, 152.698, 0.994546, 148.780, 0.996775, 147.692, 0.999880, 154.927, 0.990046, 156.681, 0.996978, 154.092, 0.996115, 164.468, 0.995821, 154.935, 0.999119,1
   350,01/31/2021 09:38:29,31,285.543, 169.658, 0.988266, 174.124, 0.991382, 190.209, 0.989975, 164.098, 0.868136, 163.241, 0.878930, 172.087, 0.990735, 173.887, 0.998458, 170.412, 0.999153, 167.038, 0.992903, 162.732, 0.999063, 156.201, 0.998036, 157.909, 0.994637, 153.403, 0.998681, 152.727, 0.990651, 149.038, 0.996088, 147.844, 0.998926, 155.079, 0.991803, 156.767, 0.996529, 154.057, 0.994411, 164.342, 0.998978, 155.171, 0.999591,1
   351,01/31/2021 09:40:12,31,285.620, 169.788, 0.987462, 173.874, 0.988088, 189.850, 0.981829, 164.008, 0.876945, 163.152, 0.881477, 172.401, 0.994438, 173.779, 0.994882, 170.277, 0.999753, 166.948, 0.992013, 162.916, 0.991947, 155.855, 0.995853, 157.884, 0.993320, 153.322, 0.996911, 152.534, 0.986766, 148.663, 0.991914, 147.604, 0.997657, 155.161, 0.980575, 156.727, 0.994441, 154.065, 0.987716, 164.732, 0.989318, 155.062, 0.999196,1
   352,01/31/2021 09:41:56,31,285.709, 169.777, 0.990981, 173.839, 0.988938, 189.942, 0.989164, 164.297, 0.869258, 163.054, 0.878746, 172.129, 0.993652, 173.781, 0.998521, 170.096, 0.999862, 167.087, 0.991923, 162.740, 0.997485, 155.905, 0.996919, 157.883, 0.996420, 153.367, 0.999012, 152.801, 0.990978, 149.143, 0.996903, 147.744, 0.998117, 155.158, 0.985420, 157.064, 0.992957, 154.387, 0.989376, 165.044, 0.996129, 154.985, 0.999937,1
   353,01/31/2021 09:43:40,31,285.815, 169.590, 0.985666, 173.984, 0.986890, 189.857, 0.982850, 164.116, 0.875287, 163.072, 0.886625, 172.096, 0.990905, 173.933, 0.997794, 170.041, 0.996528, 166.965, 0.991113, 162.888, 0.998793, 156.293, 0.996265, 158.232, 0.996335, 153.364, 0.996435, 152.929, 0.988212, 149.033, 0.992671, 148.044, 0.997691, 155.398, 0.983295, 156.950, 0.992523, 154.214, 0.987880, 164.862, 0.993232, 155.215, 0.999723,1
   354,01/31/2021 09:45:24,31,285.885, 169.856, 0.989214, 173.871, 0.990847, 190.275, 0.981138, 164.072, 0.867064, 163.265, 0.881504, 172.253, 0.994543, 173.536, 0.997318, 170.296, 0.999639, 167.130, 0.990731, 162.850, 0.997024, 156.001, 0.994464, 157.894, 0.993669, 153.483, 0.997443, 152.554, 0.993531, 148.874, 0.996682, 147.786, 0.998314, 154.946, 0.984092, 156.666, 0.993978, 153.971, 0.989894, 164.777, 0.995866, 155.217, 0.999901,1
   355,01/31/2021 09:47:09,31,285.963, 169.703, 0.989191, 174.082, 0.988261, 190.356, 0.981103, 164.285, 0.853515, 163.478, 0.871456, 172.026, 0.991850, 173.582, 0.996275, 169.771, 0.999536, 166.829, 0.993736, 162.417, 0.996308, 155.681, 0.993310, 158.011, 0.992612, 153.202, 0.993967, 152.423, 0.991093, 148.621, 0.992160, 147.350, 0.996766, 155.019, 0.977019, 156.451, 0.992540, 153.682, 0.986913, 164.215, 0.993287, 154.465, 0.999707,1
   356,01/31/2021 09:48:53,31,286.057, 169.840, 0.985400, 173.944, 0.990807, 190.218, 0.988518, 164.224, 0.871034, 163.284, 0.884664, 172.243, 0.989408, 173.786, 0.996834, 170.256, 0.999617, 166.973, 0.991317, 162.677, 0.997779, 155.725, 0.993449, 157.983, 0.995660, 153.080, 0.998147, 152.543, 0.994261, 148.937, 0.997311, 147.485, 0.999941, 155.112, 0.988355, 156.620, 0.996512, 153.985, 0.986438, 164.641, 0.996282, 154.871, 0.999322,1
   357,01/31/2021 09:50:37,31,286.126, 169.848, 0.990170, 174.237, 0.987766, 189.860, 0.990227, 164.441, 0.870441, 163.548, 0.874736, 172.511, 0.993592, 174.086, 0.995460, 170.190, 0.999206, 167.604, 0.993251, 163.011, 0.992681, 155.962, 0.995088, 158.284, 0.991276, 153.420, 0.998553, 153.157, 0.988678, 149.079, 0.993275, 147.895, 0.997172, 155.167, 0.985792, 157.108, 0.991936, 154.220, 0.987722, 164.778, 0.993400, 154.685, 0.998985,1
   358,01/31/2021 09:52:21,31,286.213, 169.782, 0.986682, 174.093, 0.987434, 189.932, 0.984273, 164.296, 0.875547, 162.993, 0.882608, 171.985, 0.993549, 173.541, 0.995617, 170.269, 0.999525, 166.734, 0.992537, 162.595, 0.994068, 155.739, 0.997436, 158.089, 0.993259, 153.249, 0.998671, 152.444, 0.993826, 149.032, 0.996656, 147.664, 0.998952, 155.074, 0.986324, 156.656, 0.995243, 154.022, 0.989667, 164.477, 0.996857, 154.874, 0.999012,1
   359,01/31/2021 09:54:04,31,286.288, 169.499, 0.984290, 173.999, 0.986833, 190.004, 0.982833, 163.798, 0.868221, 162.755, 0.879111, 172.359, 0.993577, 173.489, 0.995930, 170.053, 0.999509, 166.536, 0.993714, 162.336, 0.997992, 155.709, 0.996252, 157.727, 0.995132, 153.101, 0.996585, 152.446, 0.992200, 148.755, 0.995757, 147.379, 0.997845, 155.118, 0.975520, 156.441, 0.991706, 153.974, 0.981878, 164.620, 0.992511, 155.314, 0.999692,1
   360,01/31/2021 09:55:49,31,286.378, 169.418, 0.988708, 173.836, 0.990834, 190.311, 0.965930, 163.777, 0.865222, 162.978, 0.874679, 172.291, 0.989133, 173.593, 0.997224, 169.650, 0.999186, 166.824, 0.987446, 162.884, 0.995336, 155.898, 0.996884, 158.114, 0.994077, 152.955, 0.999085, 152.474, 0.992878, 148.737, 0.992280, 147.541, 0.999198, 154.784, 0.987151, 156.721, 0.994985, 154.026, 0.990307, 164.452, 0.997062, 155.046, 0.999405,1
   361,01/31/2021 09:57:32,31,286.470, 169.951, 0.985211, 174.383, 0.985856, 191.612, 0.945351, 164.216, 0.883081, 163.262, 0.887757, 172.231, 0.990101, 173.581, 0.999142, 170.371, 0.999610, 167.111, 0.987645, 162.769, 0.998193, 155.759, 0.996031, 157.917, 0.996709, 153.206, 0.999124, 152.689, 0.993842, 148.890, 0.997145, 147.836, 0.999103, 155.305, 0.983120, 157.093, 0.996599, 154.054, 0.990190, 164.579, 0.995209, 155.078, 0.999417,1
   362,01/31/2021 09:59:17,31,286.566, 169.973, 0.982440, 174.022, 0.985025, 192.247, 0.939456, 163.706, 0.862204, 162.796, 0.881492, 172.492, 0.993790, 173.790, 0.994375, 170.460, 0.999308, 167.004, 0.993482, 162.799, 0.994012, 155.765, 0.997655, 157.966, 0.993674, 153.124, 0.998939, 152.547, 0.991286, 148.937, 0.992734, 147.623, 0.997495, 155.140, 0.983911, 156.864, 0.994154, 154.123, 0.992079, 164.740, 0.996713, 155.083, 0.998957,1
   363,01/31/2021 10:01:00,31,286.677, 169.814, 0.988726, 174.221, 0.991613, 190.853, 0.958744, 163.992, 0.869796, 162.608, 0.887572, 172.178, 0.993474, 173.490, 0.998298, 170.113, 0.999741, 166.785, 0.992858, 162.520, 0.998444, 155.806, 0.998735, 157.825, 0.995165, 153.215, 0.997200, 152.649, 0.992564, 148.715, 0.997575, 147.687, 0.998819, 155.001, 0.982397, 156.560, 0.994928, 153.999, 0.988456, 164.788, 0.994539, 154.876, 0.999406,1
   364,01/31/2021 10:02:44,31,286.789, 169.367, 0.991194, 173.822, 0.991506, 189.713, 0.986925, 163.686, 0.870575, 162.637, 0.892270, 171.651, 0.990056, 173.720, 0.996957, 169.843, 0.998273, 166.522, 0.991653, 162.202, 0.997907, 155.427, 0.997520, 157.662, 0.996611, 152.865, 0.996547, 152.208, 0.988946, 148.573, 0.996135, 147.227, 0.999226, 154.820, 0.987077, 156.434, 0.992430, 153.634, 0.989877, 164.255, 0.997463, 154.720, 0.999471,1
   365,01/31/2021 10:04:29,31,286.889, 169.735, 0.989940, 174.173, 0.988244, 190.344, 0.979620, 163.622, 0.888080, 163.016, 0.888360, 172.084, 0.995212, 173.625, 0.996218, 170.416, 0.999755, 167.256, 0.988961, 163.011, 0.996509, 155.707, 0.997140, 157.984, 0.984755, 153.480, 0.997350, 152.852, 0.991438, 149.069, 0.991555, 147.935, 0.999264, 155.124, 0.985074, 156.738, 0.992620, 153.949, 0.991438, 164.825, 0.994734, 155.090, 0.999337,1
   366,01/31/2021 10:06:12,31,287.022, 169.445, 0.989991, 174.323, 0.991569, 189.728, 0.987516, 163.056, 0.889827, 162.206, 0.897834, 172.146, 0.993263, 173.924, 0.997872, 170.143, 0.999627, 167.028, 0.991955, 162.784, 0.994261, 155.889, 0.996897, 157.884, 0.995249, 153.181, 0.999036, 152.661, 0.994152, 149.200, 0.997301, 147.510, 0.998701, 154.989, 0.987993, 156.714, 0.994436, 153.850, 0.990086, 164.500, 0.997618, 154.814, 0.999924,1
   367,01/31/2021 10:07:56,31,287.159, 169.446, 0.990897, 173.924, 0.989653, 189.734, 0.981841, 162.916, 0.901681, 162.412, 0.904209, 172.524, 0.992424, 173.369, 0.998537, 169.841, 0.999497, 166.884, 0.993499, 162.651, 0.998353, 155.802, 0.997174, 157.752, 0.995726, 152.975, 0.998279, 152.737, 0.990547, 148.586, 0.996826, 147.329, 0.998410, 154.997, 0.987807, 156.624, 0.994481, 153.941, 0.991270, 164.342, 0.995516, 154.912, 0.999473,1
   368,01/31/2021 10:09:40,31,287.283, 169.408, 0.985211, 173.596, 0.989301, 189.825, 0.983533, 162.776, 0.898193, 161.854, 0.904366, 172.394, 0.991504, 173.411, 0.997279, 170.002, 0.999879, 166.800, 0.992077, 162.657, 0.996728, 155.793, 0.996072, 157.909, 0.995173, 153.370, 0.997536, 152.599, 0.993410, 148.750, 0.992934, 147.442, 0.999590, 154.854, 0.985880, 156.515, 0.993882, 153.738, 0.992775, 164.696, 0.995483, 155.019, 0.999862,1
   369,01/31/2021 10:11:24,31,287.442, 169.754, 0.985115, 174.228, 0.988131, 190.069, 0.979690, 162.782, 0.893335, 162.287, 0.892060, 172.142, 0.990974, 173.680, 0.997954, 170.273, 0.997491, 166.970, 0.987368, 162.857, 0.996485, 155.756, 0.995608, 158.176, 0.992768, 153.224, 0.997452, 152.506, 0.986742, 148.909, 0.995143, 147.614, 0.997822, 155.034, 0.978295, 156.390, 0.994750, 153.813, 0.989689, 164.490, 0.995667, 154.770, 0.999508,1
   370,01/31/2021 10:13:08,31,287.565, 169.355, 0.993730, 173.642, 0.995328, 189.781, 0.985186, 162.751, 0.891965, 162.029, 0.905499, 172.190, 0.990030, 173.568, 0.998968, 170.278, 0.998720, 167.104, 0.992104, 162.752, 0.999758, 155.751, 0.996767, 157.821, 0.996452, 153.283, 0.997943, 152.752, 0.994397, 149.004, 0.996987, 147.580, 0.998944, 154.922, 0.993069, 156.645, 0.996243, 153.893, 0.996951, 164.402, 0.996725, 155.032, 0.997666,1
   371,01/31/2021 10:14:52,31,287.675, 169.347, 0.986176, 173.796, 0.987717, 190.273, 0.989115, 162.782, 0.884091, 161.988, 0.890027, 171.926, 0.989316, 173.519, 0.998469, 169.619, 0.999385, 166.860, 0.988293, 162.451, 0.997924, 155.866, 0.996749, 157.978, 0.995387, 153.208, 0.996329, 152.696, 0.990063, 148.941, 0.997025, 147.636, 0.997443, 155.049, 0.986834, 156.811, 0.994449, 154.042, 0.989583, 164.628, 0.996803, 154.926, 0.999869,1
   372,01/31/2021 10:16:35,31,287.774, 170.014, 0.988216, 173.961, 0.989844, 189.944, 0.985335, 163.167, 0.886290, 162.302, 0.902951, 172.420, 0.994715, 174.083, 0.995688, 170.347, 0.999463, 166.927, 0.991002, 162.893, 0.995893, 155.798, 0.997366, 157.999, 0.995673, 153.101, 0.998982, 152.539, 0.992374, 148.854, 0.992497, 147.749, 0.998154, 155.180, 0.985490, 156.318, 0.996736, 153.906, 0.992015, 164.584, 0.997955, 154.895, 0.999972,1
   373,01/31/2021 10:18:20,31,287.878, 169.594, 0.984437, 174.010, 0.988587, 189.615, 0.984911, 162.268, 0.897999, 161.547, 0.904121, 172.365, 0.991562, 173.122, 0.998780, 169.942, 0.999220, 166.746, 0.988310, 162.619, 0.997816, 155.775, 0.997888, 157.767, 0.994179, 153.094, 0.997025, 152.603, 0.991146, 148.958, 0.996841, 147.447, 0.998986, 155.021, 0.987608, 156.527, 0.994600, 154.017, 0.992963, 164.218, 0.997632, 154.834, 0.999888,1
   374,01/31/2021 10:20:04,31,288.092, 169.484, 0.988808, 174.320, 0.989014, 189.573, 0.984266, 162.539, 0.897771, 161.993, 0.913822, 172.080, 0.991989, 173.315, 0.997441, 169.844, 0.999839, 166.643, 0.990942, 162.960, 0.998040, 155.973, 0.994690, 157.825, 0.994779, 153.237, 0.997618, 152.399, 0.989177, 148.835, 0.994867, 147.704, 0.998801, 155.032, 0.987127, 156.528, 0.995854, 154.174, 0.993896, 164.469, 0.996862, 154.711, 0.999884,1
   375,01/31/2021 10:21:48,31,288.284, 169.981, 0.991353, 173.831, 0.993506, 189.949, 0.981091, 162.923, 0.900003, 161.689, 0.904729, 172.671, 0.991339, 173.692, 0.999871, 170.080, 0.999436, 167.073, 0.992924, 162.551, 0.999871, 155.954, 0.998454, 158.107, 0.994431, 153.320, 0.997495, 152.631, 0.992801, 149.044, 0.995436, 147.698, 0.997579, 155.147, 0.984499, 156.550, 0.997607, 154.244, 0.993991, 164.364, 0.997496, 154.905, 0.998957,1
   376,01/31/2021 10:23:32,31,288.389, 169.305, 0.988231, 173.624, 0.989901, 189.770, 0.987781, 162.760, 0.906863, 161.634, 0.909605, 171.949, 0.992786, 173.322, 0.997289, 170.088, 0.999667, 167.222, 0.994101, 162.591, 0.995131, 155.677, 0.995496, 157.735, 0.989076, 152.952, 0.998574, 152.450, 0.989629, 148.584, 0.995126, 147.383, 0.998788, 154.906, 0.982545, 156.371, 0.990570, 153.876, 0.990115, 164.524, 0.994231, 155.096, 0.999418,1
   377,01/31/2021 10:25:16,31,288.529, 169.869, 0.983173, 174.225, 0.990295, 189.712, 0.979949, 162.877, 0.897357, 161.901, 0.905700, 172.757, 0.990659, 174.101, 0.999431, 170.431, 0.999304, 167.189, 0.990829, 163.150, 0.997596, 155.994, 0.996302, 158.268, 0.993981, 153.516, 0.997412, 152.857, 0.995495, 149.324, 0.998179, 148.129, 0.998811, 155.308, 0.988035, 156.776, 0.994335, 154.356, 0.988125, 164.784, 0.995822, 155.077, 0.999839,1
   378,01/31/2021 10:27:00,31,288.668, 169.429, 0.987388, 173.888, 0.987178, 189.929, 0.986878, 162.770, 0.904007, 161.766, 0.904690, 171.897, 0.990634, 173.685, 0.997044, 170.394, 0.999296, 167.107, 0.987458, 162.773, 0.996870, 156.001, 0.994636, 157.713, 0.996121, 152.984, 0.999065, 152.425, 0.993555, 148.718, 0.996352, 147.503, 0.999264, 155.070, 0.988733, 156.573, 0.995877, 154.034, 0.987677, 164.500, 0.995526, 154.840, 0.999391,1
   379,01/31/2021 10:28:43,31,288.808, 169.867, 0.988241, 173.916, 0.992677, 189.755, 0.976589, 162.905, 0.894275, 162.058, 0.899822, 172.696, 0.989449, 173.646, 0.998633, 170.358, 0.999655, 167.039, 0.994259, 163.054, 0.994275, 156.116, 0.995747, 158.069, 0.992770, 153.360, 0.997430, 152.732, 0.991460, 148.895, 0.993269, 147.861, 0.998448, 155.285, 0.984259, 156.586, 0.996978, 154.133, 0.989027, 164.693, 0.994063, 155.109, 0.999309,1
   380,01/31/2021 10:30:27,31,288.889, 169.572, 0.987630, 173.620, 0.988684, 189.934, 0.983492, 162.803, 0.905948, 162.154, 0.899954, 172.426, 0.991734, 173.996, 0.997819, 170.200, 0.999348, 166.930, 0.989179, 163.072, 0.997936, 155.807, 0.995745, 158.014, 0.992192, 153.061, 0.997544, 152.769, 0.992935, 148.942, 0.992462, 147.829, 0.996275, 155.062, 0.984963, 156.666, 0.994535, 153.850, 0.988325, 164.669, 0.991560, 154.826, 0.999387,1
   381,01/31/2021 10:32:11,31,288.983, 169.471, 0.991542, 173.938, 0.989774, 189.697, 0.986369, 162.613, 0.899975, 161.616, 0.916298, 172.230, 0.990606, 173.737, 0.998913, 169.938, 0.999457, 167.012, 0.986600, 162.961, 0.998957, 155.618, 0.998982, 157.796, 0.995835, 152.928, 0.998072, 152.399, 0.991622, 148.763, 0.989932, 147.521, 0.998320, 155.071, 0.985621, 156.372, 0.996137, 153.709, 0.989297, 164.355, 0.997904, 154.914, 0.999959,1
